City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
446,karratha,AU,2021-01-17 06:33:54,-20.7377,116.8463,101.97,26,59,12.12,broken clouds
447,maldonado,UY,2021-01-17 06:31:56,-34.6667,-54.9167,69.8,88,90,17.27,moderate rain
448,manacapuru,BR,2021-01-17 06:42:24,-3.2997,-60.6206,73.4,100,12,2.3,fog
449,merauke,ID,2021-01-17 06:42:24,-8.4667,140.3333,85.89,71,22,7.16,few clouds
450,felanitx,ES,2021-01-17 06:33:54,39.4696,3.1483,53.6,87,0,13.8,clear sky
451,ust-nera,RU,2021-01-17 06:42:24,64.5667,143.2,-36.0,72,74,4.59,broken clouds
452,bulgan,MN,2021-01-17 06:34:25,48.8125,103.5347,10.85,86,0,2.62,clear sky
453,ondjiva,AO,2021-01-17 06:42:24,-17.0667,15.7333,71.6,53,20,6.91,few clouds
454,kenora,CA,2021-01-17 06:42:24,49.8167,-94.4337,14.0,92,90,3.44,fog
455,guozhen,CN,2021-01-17 06:33:48,34.3659,107.359,49.59,34,0,5.82,clear sky
456,zhezkazgan,KZ,2021-01-17 06:42:24,47.8043,67.7144,15.8,86,90,4.47,fog
457,vila do maio,CV,2021-01-17 06:42:24,15.1333,-23.2167,69.8,78,40,16.11,scattered clouds
458,shahrud,IR,2021-01-17 06:42:25,36.4182,54.9763,47.41,50,95,5.73,overcast clouds
459,fairbanks,US,2021-01-17 06:32:03,64.8378,-147.7164,12.99,85,1,3.44,clear sky
460,saldanha,ZA,2021-01-17 06:33:55,-33.0117,17.9442,64.4,88,0,3.44,clear sky
461,parauna,BR,2021-01-17 06:42:25,-16.9478,-50.4486,67.28,96,100,2.28,light rain
462,lambarene,GA,2021-01-17 06:42:25,-0.7001,10.2406,77.72,87,93,1.61,overcast clouds
463,araouane,ML,2021-01-17 06:34:15,18.9048,-3.5265,56.3,33,100,13.71,overcast clouds
464,dhidhdhoo,MV,2021-01-17 06:42:25,6.8833,73.1,81.91,75,6,11.16,clear sky
465,namwala,ZM,2021-01-17 06:42:25,-15.7504,26.4384,72.18,89,100,5.91,light rain
466,suksun,RU,2021-01-17 06:42:25,57.1431,57.3949,11.89,94,100,15.32,overcast clouds
467,najran,SA,2021-01-17 06:33:55,17.4924,44.1277,64.4,32,0,1.7,clear sky
468,antofagasta,CL,2021-01-17 06:30:53,-23.65,-70.4,62.6,88,40,5.75,scattered clouds
469,lazurne,UA,2021-01-17 06:42:25,46.084,32.5295,10.4,85,75,15.66,broken clouds
470,tiznit,MA,2021-01-17 06:42:25,29.5833,-9.5,51.28,43,3,5.61,clear sky
471,salair,RU,2021-01-17 06:42:25,54.2312,85.7972,16.77,89,100,16.98,overcast clouds
472,ko samui,TH,2021-01-17 06:42:25,9.5357,99.9357,86.0,62,20,11.5,few clouds
473,iralaya,HN,2021-01-17 06:34:23,15.0,-83.2333,76.01,88,95,8.48,overcast clouds
474,charters towers,AU,2021-01-17 06:42:25,-20.1,146.2667,87.94,45,100,14.94,overcast clouds
475,taoudenni,ML,2021-01-17 06:42:25,22.6783,-3.9836,52.79,39,85,13.49,overcast clouds
476,shenkursk,RU,2021-01-17 06:42:26,62.1091,42.896,-11.7,88,29,2.57,scattered clouds
477,labuan,MY,2021-01-17 06:42:26,5.2767,115.2417,73.4,94,40,2.3,heavy intensity rain
478,bronnoysund,NO,2021-01-17 06:42:26,65.4625,12.1997,26.6,74,0,3.44,clear sky
479,santa marta,CO,2021-01-17 06:37:31,11.2408,-74.199,82.0,63,0,7.0,clear sky
480,puerto carreno,CO,2021-01-17 06:42:26,6.189,-67.4859,76.41,72,76,10.4,broken clouds
481,constitucion,CL,2021-01-17 06:34:21,-35.3333,-72.4167,56.66,70,0,7.02,clear sky
482,ambilobe,MG,2021-01-17 06:42:26,-13.2,49.05,89.2,65,87,0.4,overcast clouds
483,atlantic city,US,2021-01-17 06:42:26,39.3643,-74.4229,37.99,70,1,11.5,clear sky
484,shanghai,CN,2021-01-17 06:41:47,31.2222,121.4581,45.0,28,0,6.71,clear sky
485,beisfjord,NO,2021-01-17 06:42:26,68.3751,17.5988,28.4,93,40,1.14,scattered clouds
486,megion,RU,2021-01-17 06:42:26,61.0296,76.1136,12.2,85,90,13.42,light snow
487,port hardy,CA,2021-01-17 06:34:04,50.6996,-127.4199,44.6,87,90,8.05,light rain
488,sahuaripa,MX,2021-01-17 06:42:26,29.05,-109.2333,56.79,37,0,4.59,clear sky
489,yerbogachen,RU,2021-01-17 06:34:25,61.2767,108.0108,-41.6,79,51,3.04,broken clouds
490,pangnirtung,CA,2021-01-17 06:42:26,66.1451,-65.7125,-7.1,86,100,4.97,light snow
491,nara,JP,2021-01-17 06:29:20,34.6851,135.8049,50.0,49,75,21.85,broken clouds
492,gonaives,HT,2021-01-17 06:42:26,19.45,-72.6833,72.46,75,100,5.99,overcast clouds
493,cienfuegos,CU,2021-01-17 06:42:26,22.1461,-80.4356,64.4,94,100,5.75,overcast clouds
494,tucurui,BR,2021-01-17 06:42:26,-3.7661,-49.6725,73.17,93,100,1.41,overcast clouds
495,kununurra,AU,2021-01-17 06:41:46,-15.7667,128.7333,102.2,35,96,12.66,overcast clouds
496,lompoc,US,2021-01-17 06:34:11,34.6391,-120.4579,64.4,71,0,7.29,clear sky
497,hervey bay,AU,2021-01-17 06:33:50,-25.2986,152.8535,84.99,69,3,3.0,clear sky
498,kosa,RU,2021-01-17 06:42:26,59.9445,54.9977,2.75,93,100,9.22,light snow
499,sardulgarh,IN,2021-01-17 06:42:27,29.7,75.25,68.04,24,0,8.61,clear sky
500,killam,CA,2021-01-17 06:42:27,52.7834,-111.8518,19.4,79,100,9.22,overcast clouds
501,kalevala,RU,2021-01-17 06:42:27,65.2,31.1667,19.2,95,86,7.9,overcast clouds
502,dilla,ET,2021-01-17 06:42:27,6.41,38.31,75.18,36,100,4.9,overcast clouds
503,ornskoldsvik,SE,2021-01-17 06:39:40,63.2909,18.7153,1.4,100,75,4.61,broken clouds
504,sakaiminato,JP,2021-01-17 06:42:27,35.55,133.2333,41.0,70,75,14.97,broken clouds
505,savannah bight,HN,2021-01-17 06:33:56,16.45,-85.85,75.0,94,46,8.99,moderate rain
506,teguldet,RU,2021-01-17 06:42:27,57.3064,88.1667,18.36,92,100,8.01,overcast clouds
507,gariaband,IN,2021-01-17 06:42:27,20.635,82.0614,78.8,19,0,6.91,haze
508,lixourion,GR,2021-01-17 06:42:27,38.2019,20.4314,44.6,53,40,23.02,scattered clouds
509,palpa,PE,2021-01-17 06:42:27,-14.5336,-75.1856,69.78,70,99,2.73,overcast clouds
510,ha tinh,VN,2021-01-17 06:42:27,18.3333,105.9,62.89,79,100,18.63,overcast clouds
511,koster,ZA,2021-01-17 06:42:27,-25.863,26.8976,75.96,40,2,9.1,clear sky
512,marsa matruh,EG,2021-01-17 06:42:27,31.3525,27.2453,56.77,75,42,23.6,light rain
513,libreville,GA,2021-01-17 06:42:27,0.3925,9.4537,78.8,94,20,4.61,few clouds
514,takoradi,GH,2021-01-17 06:42:27,4.8845,-1.7554,77.97,85,21,2.95,light rain
515,madimba,TZ,2021-01-17 06:42:27,-10.4,40.3333,82.4,83,75,13.8,broken clouds
516,kawalu,ID,2021-01-17 06:42:27,-7.3817,108.2082,84.43,65,100,2.77,moderate rain
517,lerwick,GB,2021-01-17 06:42:27,60.1545,-1.1494,46.4,81,75,28.77,light rain
518,bredy,RU,2021-01-17 06:42:28,52.4153,60.3411,15.1,94,97,21.56,overcast clouds
519,la tuque,CA,2021-01-17 06:42:16,47.4334,-72.7824,26.6,100,100,8.68,snow
520,swan river,CA,2021-01-17 06:42:28,52.1058,-101.2676,23.0,74,74,14.97,broken clouds
521,camacupa,AO,2021-01-17 06:42:28,-12.0167,17.4833,68.11,76,16,3.42,few clouds
522,amga,RU,2021-01-17 06:42:28,60.8953,131.9608,-37.41,80,100,2.21,overcast clouds
523,utica,US,2021-01-17 06:42:28,43.1009,-75.2327,33.8,64,90,21.85,light snow
524,fare,PF,2021-01-17 06:42:28,-16.7,-151.0167,81.23,77,0,14.14,clear sky
525,bayji,IQ,2021-01-17 06:42:28,34.9311,43.487,57.87,49,0,7.2,clear sky
526,kholtoson,RU,2021-01-17 06:42:28,50.2981,103.3097,7.38,86,0,3.96,clear sky
527,biryusinsk,RU,2021-01-17 06:42:28,55.9634,97.8235,12.04,96,100,4.83,overcast clouds
528,souris,CA,2021-01-17 06:42:28,49.6172,-100.2612,26.6,86,90,12.66,light snow
529,namatanai,PG,2021-01-17 06:42:28,-3.6667,152.4333,83.79,73,94,14.97,overcast clouds
530,dubbo,AU,2021-01-17 06:34:16,-32.25,148.6167,84.2,23,100,10.36,overcast clouds
531,slave lake,CA,2021-01-17 06:42:29,55.2834,-114.769,19.4,93,20,3.44,few clouds
532,pelym,RU,2021-01-17 06:42:29,61.0108,61.9978,-5.21,91,100,5.59,overcast clouds
533,galle,LK,2021-01-17 06:39:41,6.0367,80.217,82.38,71,56,5.75,broken clouds
534,kubrat,BG,2021-01-17 06:41:56,43.8,26.5,19.38,91,100,1.95,overcast clouds
535,doha,QA,2021-01-17 06:40:24,25.2867,51.5333,69.8,73,0,3.44,haze
536,arua,UG,2021-01-17 06:42:29,3.0201,30.9111,79.88,25,45,8.28,scattered clouds
537,fonte boa,BR,2021-01-17 06:42:29,-2.4959,-66.2662,72.59,96,53,1.43,broken clouds
538,krivosheino,RU,2021-01-17 06:42:29,57.3431,83.9261,13.08,94,100,11.59,overcast clouds
539,santa barbara,US,2021-01-17 06:42:29,34.7333,-120.0343,53.6,50,1,3.44,clear sky
540,santa ana,US,2021-01-17 06:42:29,33.7456,-117.8678,73.99,44,1,5.82,clear sky
541,zhangjiakou,CN,2021-01-17 06:42:29,40.81,114.8794,23.2,62,0,14.25,clear sky
542,siocon,PH,2021-01-17 06:42:29,7.7061,122.1353,82.17,81,100,7.05,overcast clouds
543,cururupu,BR,2021-01-17 06:42:29,-1.8283,-44.8683,74.14,91,99,1.72,overcast clouds
544,farafangana,MG,2021-01-17 06:42:29,-22.8167,47.8333,86.38,67,6,9.66,clear sky
545,gediz,TR,2021-01-17 06:42:29,39.0417,29.41,28.4,86,75,6.91,broken clouds
546,santa cruz,BO,2021-01-17 06:40:00,-17.8,-63.1667,75.2,94,75,12.66,light rain
547,caraquet,CA,2021-01-17 06:42:29,47.7941,-64.9386,30.2,100,100,12.66,snow
548,bata,GQ,2021-01-17 06:42:29,1.8639,9.7658,80.78,79,100,4.54,light rain
549,talnakh,RU,2021-01-17 06:34:23,69.4865,88.3972,-24.03,67,0,7.05,clear sky
550,pinega,RU,2021-01-17 06:42:30,64.7001,43.3936,2.03,93,100,6.46,light snow
551,yulara,AU,2021-01-17 06:30:11,-25.2406,130.9889,89.6,17,0,13.8,clear sky
552,kungurtug,RU,2021-01-17 06:42:30,50.5994,97.5228,11.88,88,1,1.9,clear sky
553,zaria,NG,2021-01-17 06:42:30,11.1113,7.7227,64.04,26,0,7.31,clear sky
554,broome,US,2021-01-17 06:34:05,42.2506,-75.833,33.01,86,90,12.66,overcast clouds
555,la rioja,ES,2021-01-17 06:42:30,42.25,-2.5,37.4,70,0,8.05,clear sky
556,kuzovatovo,RU,2021-01-17 06:42:30,53.5468,47.6866,1.49,91,49,10.69,scattered clouds
557,pondicherry,IN,2021-01-17 06:42:30,11.93,79.83,80.91,58,23,10.13,few clouds
558,stolin,BY,2021-01-17 06:42:30,51.8912,26.846,0.5,90,100,4.03,overcast clouds
559,chake chake,TZ,2021-01-17 06:33:53,-5.2459,39.7666,85.55,64,3,9.31,clear sky
560,yeniseysk,RU,2021-01-17 06:42:30,58.4497,92.1703,2.05,92,100,10.65,overcast clouds
561,makakilo city,US,2021-01-17 06:34:21,21.3469,-158.0858,77.0,69,1,5.75,clear sky
562,inirida,CO,2021-01-17 06:34:13,3.8653,-67.9239,71.89,96,91,1.79,overcast clouds
563,port blair,IN,2021-01-17 06:34:03,11.6667,92.75,81.52,69,35,16.08,scattered clouds
564,buala,SB,2021-01-17 06:42:30,-8.145,159.5921,84.11,71,3,7.09,clear sky
565,xique-xique,BR,2021-01-17 06:42:30,-10.8218,-42.7263,72.46,78,100,15.32,overcast clouds
566,arman,RU,2021-01-17 06:42:30,59.7,150.1667,-12.28,86,100,13.56,overcast clouds
567,arcos,BR,2021-01-17 06:42:31,-20.2819,-45.5394,65.66,93,100,6.49,overcast clouds
568,muisne,EC,2021-01-17 06:42:31,0.6,-80.0333,74.53,90,79,4.99,moderate rain
569,zalantun,CN,2021-01-17 06:42:31,48.0,122.7167,1.27,84,100,2.59,overcast clouds
570,hualmay,PE,2021-01-17 06:31:26,-11.0964,-77.6139,69.87,84,92,6.89,overcast clouds
571,ruy barbosa,BR,2021-01-17 06:42:31,-12.2839,-40.4939,63.66,95,22,1.77,few clouds
572,mbanza-ngungu,CD,2021-01-17 06:42:31,-5.25,14.8667,68.34,97,97,4.85,overcast clouds
573,malanville,BJ,2021-01-17 06:42:31,11.8685,3.3899,65.35,25,18,3.89,few clouds
574,tripoli,LY,2021-01-17 06:42:31,32.8752,13.1875,55.69,71,12,14.36,light rain
575,cap malheureux,MU,2021-01-17 06:33:53,-19.9842,57.6142,84.99,72,94,10.0,overcast clouds
576,dera ghazi khan,PK,2021-01-17 06:42:31,30.0561,70.6348,71.69,17,0,5.14,clear sky
577,ojinaga,MX,2021-01-17 06:42:31,29.5667,-104.4167,53.6,28,1,8.05,clear sky
578,mersing,MY,2021-01-17 06:42:31,2.4312,103.8405,84.2,74,40,10.36,scattered clouds
579,tual,ID,2021-01-17 06:34:10,-5.6667,132.75,81.32,81,100,19.66,overcast clouds
580,taurianova,IT,2021-01-17 06:42:31,38.3563,16.0109,48.99,54,0,1.01,clear sky
581,kirovskiy,RU,2021-01-17 06:42:31,45.0917,133.5136,1.33,91,100,2.24,overcast clouds
582,alice springs,AU,2021-01-17 06:42:31,-23.7,133.8833,78.8,25,40,12.66,scattered clouds
583,port-gentil,GA,2021-01-17 06:34:09,-0.7193,8.7815,78.8,89,20,3.44,few clouds
584,truth or consequences,US,2021-01-17 06:42:31,33.1284,-107.2528,39.2,30,1,6.91,clear sky
585,oktyabrskoye,RU,2021-01-17 06:42:31,43.0645,44.7417,32.0,93,90,8.95,overcast clouds
586,tierralta,CO,2021-01-17 06:42:31,8.1736,-76.0592,72.88,91,98,5.35,overcast clouds
587,ankang,CN,2021-01-17 06:39:12,32.68,109.0172,43.0,28,0,8.21,clear sky
588,barre,US,2021-01-17 06:42:32,44.197,-72.5021,34.0,93,90,6.91,mist
589,dalvik,IS,2021-01-17 06:42:32,65.9702,-18.5286,33.8,100,90,3.44,overcast clouds
590,lewistown,US,2021-01-17 06:42:32,40.5992,-77.5714,34.0,80,90,9.22,overcast clouds
591,hengyang,CN,2021-01-17 06:42:32,26.8881,112.615,52.57,40,4,11.92,clear sky
592,nohar,IN,2021-01-17 06:42:32,29.1833,74.7667,67.5,24,0,10.76,clear sky
593,timra,SE,2021-01-17 06:42:32,62.487,17.3257,14.0,92,90,2.3,overcast clouds
594,atar,MR,2021-01-17 06:34:00,20.5169,-13.0499,59.09,27,100,15.88,overcast clouds
595,asyut,EG,2021-01-17 06:42:32,27.181,31.1837,59.92,41,0,3.58,clear sky
596,kalmunai,LK,2021-01-17 06:42:32,7.4167,81.8167,82.02,78,98,11.81,light rain
597,chifeng,CN,2021-01-17 06:40:01,42.2683,118.9636,15.24,87,0,10.31,clear sky
598,kargasok,RU,2021-01-17 06:34:18,59.0556,80.8572,11.95,96,100,12.46,light snow
599,conakry,GN,2021-01-17 06:42:32,9.538,-13.6773,74.35,80,73,7.11,broken clouds
600,tome,CL,2021-01-17 06:42:32,-36.6167,-72.95,55.4,82,0,9.22,clear sky
601,ngunguru,NZ,2021-01-17 06:42:32,-35.6167,174.5,71.01,90,5,5.01,clear sky
602,vestmanna,FO,2021-01-17 06:42:32,62.1564,-7.1664,41.0,87,75,28.77,light rain
603,diamantino,BR,2021-01-17 06:41:32,-14.4086,-56.4461,73.0,93,100,7.56,moderate rain
604,pontes e lacerda,BR,2021-01-17 06:42:32,-15.2261,-59.3353,70.88,94,100,3.0,overcast clouds
605,kravare,CZ,2021-01-17 06:42:32,49.932,18.0047,17.01,100,96,5.01,overcast clouds
606,cuiaba,BR,2021-01-17 06:42:33,-15.5961,-56.0967,75.2,88,0,9.22,clear sky
607,launceston,AU,2021-01-17 06:34:20,-41.45,147.1667,64.4,52,75,21.85,broken clouds
608,itarema,BR,2021-01-17 06:34:12,-2.9248,-39.9167,78.8,81,100,9.26,overcast clouds
609,ixtapa,MX,2021-01-17 06:29:57,20.7,-105.2,68.49,44,98,2.13,overcast clouds
610,chilca,PE,2021-01-17 06:42:33,-12.5211,-76.7372,68.0,88,0,9.22,clear sky
611,cap-aux-meules,CA,2021-01-17 06:42:33,47.3821,-61.8597,33.8,93,100,25.32,light snow
612,las cruces,US,2021-01-17 06:42:33,32.3123,-106.7783,44.01,30,0,8.43,clear sky
613,makat,KZ,2021-01-17 06:34:08,47.6469,53.3463,27.25,94,10,5.21,clear sky
614,tautira,PF,2021-01-17 06:42:33,-17.7333,-149.15,82.4,69,20,3.44,few clouds
615,ilhabela,BR,2021-01-17 06:42:33,-23.7781,-45.3581,77.32,73,100,5.21,overcast clouds
616,katobu,ID,2021-01-17 06:42:33,-4.9408,122.5276,76.84,92,100,4.56,heavy intensity rain
617,londoko,RU,2021-01-17 06:42:33,49.0333,131.9833,-3.46,88,100,2.68,overcast clouds
618,biltine,TD,2021-01-17 06:42:33,14.5333,20.9167,72.72,19,71,8.05,broken clouds
619,sorong,ID,2021-01-17 06:42:33,-0.8833,131.25,84.87,70,100,9.15,moderate rain
620,nampula,MZ,2021-01-17 06:42:33,-15.1165,39.2666,82.4,74,20,12.66,few clouds
621,nouadhibou,MR,2021-01-17 06:34:08,20.931,-17.0347,60.8,29,100,19.57,sand
622,vavuniya,LK,2021-01-17 06:42:33,8.7514,80.4971,86.61,56,7,6.04,clear sky
623,lubango,AO,2021-01-17 06:42:33,-14.9172,13.4925,66.2,30,21,5.75,few clouds
624,sola,VU,2021-01-17 06:33:58,-13.8833,167.55,89.6,74,20,10.76,few clouds
625,taseyevo,RU,2021-01-17 06:42:34,57.2169,94.8978,7.66,94,98,7.07,overcast clouds
626,savelugu,GH,2021-01-17 06:40:03,9.6244,-0.8253,68.68,21,21,3.78,few clouds
627,sehithwa,BW,2021-01-17 06:42:34,-20.4667,22.7167,76.39,77,100,6.4,overcast clouds
628,banda aceh,ID,2021-01-17 06:32:51,5.5577,95.3222,85.35,69,91,7.4,overcast clouds
629,moba,CN,2021-01-17 06:42:34,33.2288,105.0179,34.77,67,0,5.53,clear sky
630,montevideo,UY,2021-01-17 06:42:34,-34.8335,-56.1674,66.2,88,90,11.5,overcast clouds
631,niquero,CU,2021-01-17 06:42:34,20.0431,-77.5828,73.26,91,100,11.9,overcast clouds
632,grand gaube,MU,2021-01-17 06:42:34,-20.0064,57.6608,84.0,73,94,10.0,overcast clouds
633,spirit river,CA,2021-01-17 06:42:34,55.7833,-118.8361,28.4,86,97,5.75,overcast clouds
634,leh,IN,2021-01-17 06:32:47,34.1667,77.5833,21.99,56,62,1.74,broken clouds
635,coahuayana,MX,2021-01-17 06:42:34,18.7333,-103.6833,70.5,84,100,2.15,overcast clouds
636,mayo,US,2021-01-17 06:42:34,38.8876,-76.5119,37.99,52,1,8.05,clear sky
637,kulhudhuffushi,MV,2021-01-17 06:42:34,6.6221,73.07,81.88,75,0,10.89,clear sky
638,begamganj,IN,2021-01-17 06:42:34,23.6,78.3333,80.35,30,0,5.35,clear sky
639,amparafaravola,MG,2021-01-17 06:42:34,-17.5833,48.2167,83.05,55,18,2.55,few clouds
640,praia da vitoria,PT,2021-01-17 06:33:51,38.7333,-27.0667,62.6,94,75,25.5,light intensity drizzle
641,serra talhada,BR,2021-01-17 06:42:34,-7.9919,-38.2983,69.64,81,0,6.51,clear sky
642,shelburne,CA,2021-01-17 06:32:24,44.0787,-80.2041,33.01,100,100,15.64,light snow
643,rosetta,EG,2021-01-17 06:42:35,31.4044,30.4164,61.52,62,0,24.85,clear sky
644,avera,US,2021-01-17 06:42:35,33.194,-82.5271,30.2,93,1,3.44,clear sky
645,oregon,US,2021-01-17 06:42:35,44.0001,-120.5014,39.0,93,20,2.26,few clouds
646,riyadh,SA,2021-01-17 06:34:16,24.6877,46.7219,69.8,19,0,11.5,clear sky
647,ofaqim,IL,2021-01-17 06:42:35,31.3141,34.6203,57.0,55,0,4.0,clear sky
648,general roca,AR,2021-01-17 06:34:24,-39.0333,-67.5833,55.4,71,0,5.93,light rain
649,savonlinna,FI,2021-01-17 06:42:35,61.8699,28.88,15.8,92,90,3.44,overcast clouds
650,gumdag,TM,2021-01-17 06:42:35,39.2061,54.5906,46.49,68,100,20.11,overcast clouds
651,fortuna,US,2021-01-17 06:33:52,40.5982,-124.1573,46.99,100,75,9.22,broken clouds
652,portland,US,2021-01-17 06:30:42,45.5234,-122.6762,44.6,81,75,6.91,broken clouds
653,sudak,UA,2021-01-17 06:42:35,44.85,34.9667,32.97,94,100,19.98,snow
654,trincomalee,LK,2021-01-17 06:42:35,8.5711,81.2335,79.97,82,12,14.97,light rain
655,makasar,ID,2021-01-17 06:38:02,-5.14,119.4221,78.8,89,40,2.3,moderate rain
656,bystryy istok,RU,2021-01-17 06:42:35,52.371,84.3873,20.19,88,100,9.78,overcast clouds
657,altamira,BR,2021-01-17 06:34:15,-3.2033,-52.2064,71.91,88,31,1.92,scattered clouds
658,vila franca do campo,PT,2021-01-17 06:33:52,37.7167,-25.4333,61.0,94,75,11.5,light rain
659,malakal,SS,2021-01-17 06:42:35,9.5334,31.6605,83.84,14,100,11.56,overcast clouds
660,lipin bor,RU,2021-01-17 06:42:35,60.2622,37.9763,-3.8,92,88,4.0,overcast clouds
661,nyurba,RU,2021-01-17 06:34:17,63.2842,118.3319,-39.08,80,100,6.76,overcast clouds
662,lashio,MM,2021-01-17 06:42:36,22.9333,97.75,76.95,36,0,5.32,clear sky
663,dakoro,NE,2021-01-17 06:42:36,14.5106,6.765,65.79,25,0,7.9,clear sky
664,nerja,ES,2021-01-17 06:40:16,36.7585,-3.8873,45.0,67,0,4.0,clear sky
665,hambantota,LK,2021-01-17 06:34:04,6.1241,81.1185,86.0,74,40,10.36,scattered clouds
666,vanimo,PG,2021-01-17 06:42:36,-2.6741,141.3028,84.67,71,100,7.52,overcast clouds
667,nikolayevka,RU,2021-01-17 06:42:36,53.1257,47.2041,3.22,91,44,10.71,scattered clouds
668,chiredzi,ZW,2021-01-17 06:34:19,-21.05,31.6667,76.82,85,100,3.24,light rain
669,sambava,MG,2021-01-17 06:42:36,-14.2667,50.1667,85.6,62,100,9.01,overcast clouds
670,tungor,RU,2021-01-17 06:42:36,53.3808,142.9564,-16.46,88,16,12.66,few clouds
671,homer,US,2021-01-17 06:42:36,59.6425,-151.5483,41.0,81,1,4.61,light rain
